datetime,rain_last_5h_avg,rain_last_5h_sum,rain_last_5h_max,rain_last_5h_std,current_rain,is_flooded
2023-02-08 03:00:00,2.54,12.7,4.6,1.6122902964416796,3.07,0
2023-02-08 04:00:00,2.4,12.0,4.6,1.5503160968009069,2.82,0
2023-02-08 05:00:00,5.954000000000001,29.770000000000003,22.37,8.280383082925571,22.37,0
2023-02-08 06:00:00,8.878,44.39,22.37,8.242866976968632,14.62,0
2023-02-08 07:00:00,18.384,91.92,49.04,17.009426327774843,49.04,1
2023-02-08 08:00:00,17.77,88.85,49.04,17.59642463684029,0.0,1
2023-02-08 09:00:00,17.664,88.32000000000001,49.04,17.687523964648076,2.29,0
2023-02-08 10:00:00,13.190000000000001,65.95,49.04,18.729813666985585,0.0,0
2023-02-08 11:00:00,10.266,51.33,49.04,19.407276573491707,0.0,0
2023-02-08 12:00:00,0.726,3.63,2.29,0.9385435525323266,1.34,0
2023-02-08 13:00:00,3.0380000000000003,15.190000000000001,11.56,4.348012879465745,11.56,0
2023-02-08 14:00:00,9.117999999999999,45.589999999999996,32.69,12.556876044621927,32.69,0
2023-02-08 15:00:00,16.574,82.87,37.28,15.622908307994386,37.28,1
2023-02-08 16:00:00,20.18,100.9,37.28,13.287457243581256,18.03,1
2023-02-08 17:00:00,24.002000000000002,120.01,37.28,9.538044663346884,20.45,1
2023-02-08 18:00:00,30.158000000000005,150.79000000000002,42.34,9.453768349182246,42.34,0
2023-02-08 19:00:00,26.887999999999998,134.44,42.34,10.751095572080086,16.34,1
2023-02-08 20:00:00,29.410000000000004,147.05,49.89,13.90845929641382,49.89,1
2023-02-08 21:00:00,26.552000000000003,132.76000000000002,49.89,17.063586258462788,3.74,0
2023-02-08 22:00:00,22.462,112.31,49.89,20.19883006513001,0.0,0
2023-02-08 23:00:00,14.622,73.11,49.89,18.497786245926836,3.14,0
2023-02-09 00:00:00,11.354000000000001,56.77,49.89,19.33024945519328,0.0,0
2023-02-09 01:00:00,1.9280000000000002,9.64,3.74,1.6049224280319596,2.76,0
2023-02-09 02:00:00,1.1800000000000002,5.9,3.14,1.450186194941877,0.0,0
2023-02-09 03:00:00,1.718,8.59,3.14,1.411076185044592,2.69,0
2023-02-09 04:00:00,1.702,8.51,3.06,1.395226146543993,3.06,0
2023-02-09 05:00:00,2.5740000000000003,12.870000000000001,4.36,1.4212332672717736,4.36,0
2023-02-09 06:00:00,10.596,52.98,42.87,16.199198251765427,42.87,0
2023-02-09 07:00:00,13.6,68.0,42.87,15.32479428899455,15.02,0
2023-02-09 08:00:00,22.136000000000003,110.68,45.37,18.440362903153506,45.37,1
2023-02-09 09:00:00,24.394,121.97,45.37,16.561824295650524,14.35,1
2023-02-09 10:00:00,26.278,131.39,45.37,14.594647512016177,13.78,0
2023-02-09 11:00:00,22.924,114.62,45.37,12.112054491290898,26.1,0
2023-02-09 12:00:00,26.15,130.75,45.37,11.718940225122747,31.15,1
2023-02-09 13:00:00,17.838,89.19,31.15,9.704517298660454,3.81,1
2023-02-09 14:00:00,14.968,74.84,31.15,12.130390595524943,0.0,0
2023-02-09 15:00:00,12.776,63.88,31.15,13.098626798256372,2.82,0
2023-02-09 16:00:00,8.506,42.53,31.15,11.433226316311595,4.75,0
2023-02-09 17:00:00,2.752,13.759999999999998,4.75,1.6017415521862446,2.38,1
2023-02-09 18:00:00,2.234,11.17,4.75,1.5946109243323277,1.22,1
2023-02-09 19:00:00,2.336,11.68,4.75,1.4589941740802121,0.51,0
2023-02-09 20:00:00,2.572,12.86,4.75,1.6062054663087162,4.0,0
2023-02-09 21:00:00,2.5140000000000002,12.57,4.46,1.529935946371612,4.46,0
2023-02-09 22:00:00,2.7500000000000004,13.750000000000002,4.46,1.5812147229266489,3.56,0
2023-02-09 23:00:00,3.232,16.16,4.46,1.3980758205476553,3.63,0
2023-02-10 00:00:00,3.1300000000000003,15.650000000000002,4.46,1.5973478018265153,0.0,0
2023-02-10 01:00:00,7.064,35.32,23.67,8.444057318611712,23.67,0
2023-02-10 02:00:00,15.032,75.16,44.3,16.845202759242763,44.3,1
2023-02-10 03:00:00,16.562,82.81,44.3,16.063005198280923,11.21,1
2023-02-10 04:00:00,24.240000000000002,121.20000000000002,44.3,17.182638912576845,42.02,1
2023-02-10 05:00:00,29.450000000000006,147.25000000000003,44.3,12.297913644191846,26.05,1
2023-02-10 06:00:00,29.315999999999995,146.57999999999998,44.3,12.363637975935724,23.0,1
2023-02-10 07:00:00,27.874000000000002,139.37,42.02,10.861083923807973,37.09,0
2023-02-10 08:00:00,25.632000000000005,128.16000000000003,42.02,14.587349862123688,0.0,1
2023-02-10 09:00:00,17.228,86.14,37.09,14.827344199147738,0.0,0
2023-02-10 10:00:00,12.018,60.09,37.09,15.378598635766526,0.0,0
2023-02-10 11:00:00,8.134,40.67,37.09,14.544240922096968,3.58,0
2023-02-10 12:00:00,1.0699999999999998,5.35,3.58,1.4300209788670935,1.77,0
2023-02-10 13:00:00,5.176,25.880000000000003,20.53,7.790703690938322,20.53,0
2023-02-10 14:00:00,12.120000000000001,60.6,34.72,13.47914388972831,34.72,0
2023-02-10 15:00:00,18.514,92.57,34.72,13.792378475085433,31.97,1
2023-02-10 16:00:00,23.122,115.61,34.72,11.727430068007227,26.62,1
2023-02-10 17:00:00,23.752000000000002,118.76,34.72,10.593238220676433,4.92,1
2023-02-10 18:00:00,20.476000000000003,102.38000000000001,34.72,13.27614190945547,4.15,0
2023-02-10 19:00:00,13.590000000000003,67.95000000000002,31.97,13.029027592264896,0.29,1
2023-02-10 20:00:00,7.561999999999999,37.809999999999995,26.62,9.67023350286848,1.83,0
2023-02-10 21:00:00,8.276,41.38,30.19,11.080046209289923,30.19,0
2023-02-10 22:00:00,11.15,55.75,30.19,11.684033550105887,19.29,0
2023-02-10 23:00:00,13.89,69.45,30.19,11.321971559759369,17.85,1
2023-02-11 00:00:00,20.157999999999998,100.78999999999999,31.63,10.716750253691647,31.63,1
2023-02-11 01:00:00,20.776000000000003,103.88000000000001,31.63,9.681065230644817,4.92,0
2023-02-11 02:00:00,14.738,73.69,31.63,11.219150413467144,0.0,0
2023-02-11 03:00:00,11.482000000000001,57.410000000000004,31.63,11.774245453531195,3.01,0
2023-02-11 04:00:00,7.911999999999999,39.559999999999995,31.63,12.006037481200863,0.0,0
2023-02-11 05:00:00,2.5759999999999996,12.879999999999999,4.95,2.217661831749828,4.95,0
2023-02-11 06:00:00,9.084,45.42,37.46,14.312364724251545,37.46,0
2023-02-11 07:00:00,14.336000000000002,71.68,37.46,14.824286289734154,26.26,1
2023-02-11 08:00:00,17.168,85.84,37.46,13.699996204379037,17.17,0
2023-02-11 09:00:00,25.844,129.22,43.38,13.816029241428234,43.38,1
2023-02-11 10:00:00,32.138,160.69,43.38,9.291218219372528,36.42,0
2023-02-11 11:00:00,29.35,146.75,43.38,9.367125492914035,23.52,1
2023-02-11 12:00:00,24.098,120.49,43.38,15.183359838981621,0.0,0
2023-02-11 13:00:00,20.700000000000003,103.50000000000001,43.38,17.994519165568164,0.18,0
2023-02-11 14:00:00,12.024,60.12,36.42,15.210235501135411,0.0,0
2023-02-11 15:00:00,4.74,23.7,23.52,9.390258782376556,0.0,0
2023-02-11 16:00:00,0.5980000000000001,2.99,2.81,1.108194928701625,2.81,0
2023-02-11 17:00:00,0.5980000000000001,2.99,2.81,1.108194928701625,0.0,0
2023-02-11 18:00:00,1.3379999999999999,6.6899999999999995,3.88,1.6732770242849806,3.88,0
2023-02-11 19:00:00,1.4659999999999997,7.329999999999999,3.88,1.5883526056893036,0.64,0
2023-02-11 20:00:00,2.306,11.53,4.2,1.6977585222875484,4.2,0
2023-02-11 21:00:00,5.502,27.509999999999998,18.79,6.852854587688258,18.79,0
2023-02-11 22:00:00,15.239999999999998,76.19999999999999,48.69,17.863908866762614,48.69,0
2023-02-11 23:00:00,23.618000000000002,118.09,48.69,20.23696162965182,45.77,1
2023-02-12 00:00:00,29.994,149.97,48.69,16.707263809493163,32.52,0
2023-02-12 01:00:00,31.234,156.17000000000002,48.69,14.876624079407264,10.4,1
2023-02-12 02:00:00,27.476000000000006,137.38000000000002,48.69,19.270010482612616,0.0,0
2023-02-12 03:00:00,17.738000000000003,88.69000000000001,45.77,18.370738036344648,0.0,0
2023-02-12 04:00:00,8.584,42.92,32.52,12.627629389556855,0.0,0
2023-02-12 05:00:00,2.08,10.4,10.4,4.160000000000001,0.0,0
2023-02-12 06:00:00,0.6599999999999999,3.3,3.3,1.3199999999999998,3.3,0
2023-02-12 07:00:00,0.6599999999999999,3.3,3.3,1.3199999999999996,0.0,0
2023-02-12 08:00:00,1.042,5.21,3.3,1.349761460406986,1.91,0
2023-02-12 09:00:00,3.054,15.27,10.06,3.7177175793758193,10.06,0
2023-02-12 10:00:00,6.354,31.77,16.5,6.10123135112905,16.5,0
2023-02-12 11:00:00,9.094,45.47,17.0,7.1077073659514145,17.0,1
2023-02-12 12:00:00,15.272,76.36,30.89,9.53020335564777,30.89,1
2023-02-12 13:00:00,22.636000000000003,113.18,38.73,10.532958938493968,38.73,1
2023-02-12 14:00:00,28.939999999999998,144.7,41.58,10.552093631123634,41.58,0
2023-02-12 15:00:00,32.721999999999994,163.60999999999999,41.58,8.629288267290644,35.41,1
2023-02-12 16:00:00,29.724,148.62,41.58,14.306842558719934,2.01,0
2023-02-12 17:00:00,23.546,117.73,41.58,18.518892623480486,0.0,0
2023-02-12 18:00:00,15.8,79.0,41.58,18.64727647674051,0.0,0
2023-02-12 19:00:00,7.845999999999999,39.23,35.41,13.808589500741919,1.81,0
2023-02-12 20:00:00,0.764,3.82,2.01,0.9378400716540107,0.0,0
2023-02-12 21:00:00,0.362,1.81,1.81,0.724,0.0,0
2023-02-12 22:00:00,1.012,5.0600000000000005,3.25,1.320445379408024,3.25,0
2023-02-12 23:00:00,6.0200000000000005,30.1,25.04,9.587890278888262,25.04,0
2023-02-13 00:00:00,9.74,48.7,25.04,10.768418639707503,20.41,0
2023-02-13 01:00:00,12.524000000000001,62.620000000000005,25.04,9.629597291683593,13.92,0
2023-02-13 02:00:00,18.830000000000002,94.15,31.53,9.68705321550367,31.53,1
2023-02-13 03:00:00,20.372000000000003,101.86000000000001,31.53,7.436486804936859,10.96,0
2023-02-13 04:00:00,20.116,100.58,31.53,7.292013713645909,23.76,1
2023-02-13 05:00:00,22.716,113.58,33.41,9.041142848113838,33.41,1
2023-02-13 06:00:00,25.918,129.59,33.41,8.150085643721788,29.93,1
2023-02-13 07:00:00,19.93,99.65,33.41,11.943163734957333,1.59,1
2023-02-13 08:00:00,17.738,88.69,33.41,14.183902706942119,0.0,0
2023-02-13 09:00:00,17.314,86.57,33.41,14.028383513434468,21.64,0
2023-02-13 10:00:00,19.326,96.63,43.47,16.666086043219625,43.47,1
2023-02-13 11:00:00,20.014,100.07,43.47,17.153509961520996,33.37,1
2023-02-13 12:00:00,20.496,102.47999999999999,43.47,16.65567362792631,4.0,0
2023-02-13 13:00:00,21.282,106.41,43.47,15.737310316569348,3.93,0
2023-02-13 14:00:00,17.758000000000003,88.79,43.47,17.170150144946316,4.02,0
2023-02-13 15:00:00,13.917999999999997,69.58999999999999,33.37,12.503131447761396,24.27,0
2023-02-13 16:00:00,14.16,70.8,34.58,12.883218541963805,34.58,1
2023-02-13 17:00:00,23.008,115.03999999999999,48.24,17.30128249581516,48.24,1
2023-02-13 18:00:00,24.302,121.51,48.24,16.0205572936774,10.4,1
2023-02-13 19:00:00,29.774,148.87,48.24,12.428321849710846,31.38,1
2023-02-13 20:00:00,33.19,165.95,48.24,12.78812261436369,41.35,1
2023-02-13 21:00:00,26.856,134.28,48.24,17.504450405539732,2.91,1
2023-02-13 22:00:00,17.522,87.60999999999999,41.35,15.990731565503813,1.57,0
2023-02-13 23:00:00,15.535999999999998,77.67999999999999,41.35,17.313834468424375,0.47,0
2023-02-14 00:00:00,9.260000000000002,46.300000000000004,41.35,16.07630803387395,0.0,0
2023-02-14 01:00:00,1.238,6.19,2.91,1.0028240124767656,1.24,0
2023-02-14 02:00:00,0.656,3.2800000000000002,1.57,0.6436955802240684,0.0,0
2023-02-14 03:00:00,0.34199999999999997,1.71,1.24,0.48449561401523544,0.0,0
2023-02-14 04:00:00,0.248,1.24,1.24,0.49599999999999994,0.0,0
2023-02-14 05:00:00,0.248,1.24,1.24,0.49599999999999994,0.0,0
2023-02-14 06:00:00,0.708,3.54,3.54,1.416,3.54,0
2023-02-14 07:00:00,0.708,3.54,3.54,1.416,0.0,0
2023-02-14 08:00:00,0.708,3.54,3.54,1.416,0.0,0
2023-02-14 09:00:00,1.1199999999999999,5.6,3.54,1.449358478776041,2.06,0
2023-02-14 10:00:00,1.536,7.68,3.54,1.3641935346570149,2.08,0
2023-02-14 11:00:00,0.8280000000000001,4.140000000000001,2.08,1.014108475460096,0.0,1
2023-02-14 12:00:00,1.598,7.99,3.85,1.457702301569151,3.85,0
2023-02-14 13:00:00,7.874,39.37,31.38,11.816069735745469,31.38,0
2023-02-14 14:00:00,9.958000000000002,49.790000000000006,31.38,11.522108140440274,12.48,0
2023-02-14 15:00:00,15.839999999999998,79.19999999999999,31.49,13.359411663692379,31.49,1
2023-02-14 16:00:00,23.017999999999997,115.08999999999999,35.89,12.53672907899026,35.89,0
2023-02-14 17:00:00,27.536,137.68,35.89,8.100421223615472,26.44,1
2023-02-14 18:00:00,30.419999999999998,152.1,45.8,11.002674220388423,45.8,1
2023-02-14 19:00:00,34.748000000000005,173.74,45.8,6.379383669289689,34.12,1
2023-02-14 20:00:00,29.157999999999998,145.79,45.8,14.216658397809239,3.54,0
2023-02-14 21:00:00,22.267999999999997,111.33999999999999,45.8,17.298405013179682,1.44,0
2023-02-14 22:00:00,16.979999999999997,84.89999999999999,45.8,19.156291916756746,0.0,0
2023-02-14 23:00:00,8.797999999999998,43.989999999999995,34.12,12.772373937526257,4.89,0
2023-02-15 00:00:00,1.9740000000000002,9.870000000000001,4.89,1.951098152323455,0.0,0
2023-02-15 01:00:00,1.266,6.33,4.89,1.8958860725265112,0.0,0
2023-02-15 02:00:00,0.978,4.89,4.89,1.956,0.0,0
2023-02-15 03:00:00,1.876,9.379999999999999,4.89,2.301100606231722,4.49,0
2023-02-15 04:00:00,0.898,4.49,4.49,1.796,0.0,1
2023-02-15 05:00:00,1.362,6.8100000000000005,4.49,1.8037339049870964,2.32,0
2023-02-15 06:00:00,1.544,7.720000000000001,4.49,1.7000541167856982,0.91,0
2023-02-15 07:00:00,1.544,7.720000000000001,4.49,1.7000541167856982,0.0,0
2023-02-15 08:00:00,0.646,3.23,2.32,0.9081761943587818,0.0,0
2023-02-15 09:00:00,1.298,6.49,3.26,1.297233980436837,3.26,0
2023-02-15 10:00:00,0.834,4.17,3.26,1.263164280685612,0.0,1
2023-02-15 11:00:00,1.476,7.38,4.12,1.8280656443355638,4.12,0
2023-02-15 12:00:00,2.374,11.870000000000001,4.49,1.9790260230729662,4.49,0
2023-02-15 13:00:00,2.434,12.170000000000002,4.49,1.9094669413215826,0.3,0
2023-02-15 14:00:00,1.782,8.91,4.49,2.066246839078042,0.0,0
2023-02-15 15:00:00,2.524,12.620000000000001,4.49,1.9563087690852894,3.71,0
2023-02-15 16:00:00,1.7,8.5,4.49,1.978089987841807,0.0,0
2023-02-15 17:00:00,10.716,53.58,49.57,19.47755487734536,49.57,0
2023-02-15 18:00:00,19.660000000000004,98.30000000000001,49.57,22.650260042657347,45.02,1
2023-02-15 19:00:00,25.014000000000003,125.07000000000001,49.57,20.424893243295056,26.77,1
2023-02-15 20:00:00,27.686,138.43,49.57,18.217739266989195,17.07,1
2023-02-15 21:00:00,32.31,161.55,49.57,12.703204320170562,23.12,1
2023-02-15 22:00:00,25.732000000000006,128.66000000000003,45.02,10.362392387861021,16.68,0
2023-02-15 23:00:00,22.990000000000002,114.95000000000002,31.31,5.628324795176625,31.31,1
2023-02-16 00:00:00,18.612,93.05999999999999,31.31,8.67455451305714,4.88,0
2023-02-16 01:00:00,15.197999999999999,75.99,31.31,11.50644410754252,0.0,0
2023-02-16 02:00:00,10.574,52.87,31.31,12.027514456445271,0.0,0
2023-02-16 03:00:00,8.058,40.29,31.31,11.800709131234445,4.1,0
2023-02-16 04:00:00,2.086,10.43,4.88,2.047921873509827,1.45,0
2023-02-16 05:00:00,2.066,10.33,4.78,2.0208473470304478,4.78,0
2023-02-16 06:00:00,2.668,13.34,4.78,1.745272471564254,3.01,0
2023-02-16 07:00:00,2.668,13.34,4.78,1.7452724715642542,0.0,0
2023-02-16 08:00:00,1.848,9.24,4.78,1.8404064768414614,0.0,0
2023-02-16 09:00:00,1.796,8.98,4.78,1.8545360605822687,1.19,0
2023-02-16 10:00:00,0.8399999999999999,4.199999999999999,3.01,1.1788299283611694,0.0,0
2023-02-16 11:00:00,5.314,26.57,25.38,10.043580238142173,25.38,0
2023-02-16 12:00:00,13.995999999999999,69.97999999999999,43.41,17.609931970339918,43.41,1
2023-02-16 13:00:00,17.505999999999997,87.52999999999999,43.41,16.159770542925415,17.55,1
2023-02-16 14:00:00,25.907999999999998,129.54,43.41,16.411536673937636,43.2,0
2023-02-16 15:00:00,30.209999999999997,151.04999999999998,43.41,10.9751956702375,21.51,1
2023-02-16 16:00:00,33.6,168.0,43.41,11.561830304930098,42.33,0
2023-02-16 17:00:00,25.208000000000002,126.04,43.2,15.83437829534207,1.45,1
2023-02-16 18:00:00,21.698,108.49000000000001,43.2,18.808697349896406,0.0,0
2023-02-16 19:00:00,13.164000000000001,65.82000000000001,42.33,16.675958263320283,0.53,0
2023-02-16 20:00:00,9.815999999999999,49.08,42.33,16.34133360530896,4.77,0
2023-02-16 21:00:00,2.2880000000000003,11.440000000000001,4.77,2.047324107218982,4.69,0
2023-02-16 22:00:00,1.998,9.99,4.77,2.239190925312087,0.0,0
2023-02-16 23:00:00,1.998,9.99,4.77,2.239190925312087,0.0,1
2023-02-17 00:00:00,1.8920000000000001,9.46,4.77,2.31735538923144,0.0,0
2023-02-17 01:00:00,0.9380000000000001,4.69,4.69,1.876,0.0,0
2023-02-17 02:00:00,0.0,0.0,0.0,0.0,0.0,0
2023-02-17 03:00:00,0.0,0.0,0.0,0.0,0.0,0
2023-02-17 04:00:00,5.956,29.78,29.78,11.912,29.78,0
2023-02-17 05:00:00,11.23,56.150000000000006,29.78,13.796092200329772,26.37,0
2023-02-17 06:00:00,16.29,81.45,29.78,13.3827859580881,25.3,1
2023-02-17 07:00:00,24.946,124.73,43.28,14.0282509244738,43.28,1
2023-02-17 08:00:00,33.414,167.07,43.28,7.818853112829273,42.34,1
2023-02-17 09:00:00,31.956000000000007,159.78000000000003,43.28,8.957358092652097,22.49,0
2023-02-17 10:00:00,26.939999999999998,134.7,43.28,15.392012214132368,1.29,1
2023-02-17 11:00:00,29.98,149.9,43.28,16.24528362325509,40.5,0
2023-02-17 12:00:00,28.354000000000003,141.77,42.34,15.206352093779758,35.15,1
2023-02-17 13:00:00,25.926,129.63,40.5,13.671059359098695,30.2,1
2023-02-17 14:00:00,29.356,146.78,40.5,14.504706270724686,39.64,1
2023-02-17 15:00:00,38.318,191.59,46.1,5.348017950605627,46.1,1
2023-02-17 16:00:00,35.28,176.4,46.1,7.2291935926491835,25.31,0
2023-02-17 17:00:00,32.251999999999995,161.26,46.1,9.47225717556275,20.01,1
2023-02-17 18:00:00,30.926,154.63,46.1,10.109335487558022,23.57,1
2023-02-17 19:00:00,23.464000000000002,117.32000000000001,46.1,13.959824640732418,2.33,0
2023-02-17 20:00:00,15.13,75.65,25.31,9.7673988348997,4.43,0
2023-02-17 21:00:00,14.189999999999998,70.94999999999999,23.57,8.932977107325419,20.61,0
2023-02-17 22:00:00,16.454,82.27,31.33,11.254058112521012,31.33,0
2023-02-17 23:00:00,18.706,93.53,34.83,13.378725798819557,34.83,1
2023-02-18 00:00:00,20.514,102.57,34.83,11.526063681934088,11.37,0
2023-02-18 01:00:00,20.22,101.1,34.83,11.943754853478866,2.96,0
2023-02-18 02:00:00,16.098,80.49,34.83,14.401446316255877,0.0,0
2023-02-18 03:00:00,9.831999999999999,49.16,34.83,13.174416723331625,0.0,0
2023-02-18 04:00:00,2.8659999999999997,14.329999999999998,11.37,4.403832876029697,0.0,0
2023-02-18 05:00:00,1.326,6.63,3.67,1.6394584471708944,3.67,0
2023-02-18 06:00:00,0.734,3.67,3.67,1.468,0.0,0
2023-02-18 07:00:00,1.502,7.51,3.84,1.840352140216649,3.84,0
2023-02-18 08:00:00,1.502,7.51,3.84,1.840352140216649,0.0,0
2023-02-18 09:00:00,1.7559999999999998,8.78,3.84,1.6976289347204234,1.27,0
2023-02-18 10:00:00,1.0219999999999998,5.109999999999999,3.84,1.492386009047257,0.0,0
2023-02-18 11:00:00,1.0219999999999998,5.109999999999999,3.84,1.492386009047257,0.0,0
2023-02-18 12:00:00,0.254,1.27,1.27,0.508,0.0,0
2023-02-18 13:00:00,0.254,1.27,1.27,0.508,0.0,0
2023-02-18 14:00:00,0.0,0.0,0.0,0.0,0.0,0
2023-02-18 15:00:00,0.572,2.86,2.86,1.144,2.86,0
2023-02-18 16:00:00,0.8379999999999999,4.1899999999999995,2.86,1.1346611829088014,1.33,1
2023-02-18 17:00:00,0.8379999999999999,4.1899999999999995,2.86,1.1346611829088014,0.0,0
2023-02-18 18:00:00,9.193999999999999,45.97,41.78,16.327086206668966,41.78,1
2023-02-18 19:00:00,11.45,57.25,41.78,15.666798013633802,11.28,1
2023-02-18 20:00:00,13.406,67.03,41.78,15.071437356801773,12.64,1
2023-02-18 21:00:00,17.826,89.13,41.78,14.090492681237233,23.43,0
2023-02-18 22:00:00,21.996,109.97999999999999,41.78,10.928345894965076,20.85,0
2023-02-18 23:00:00,22.444,112.22,44.02,11.745553371382721,44.02,1
2023-02-19 00:00:00,20.188,100.94,44.02,14.44604222616008,0.0,0
2023-02-19 01:00:00,17.660000000000004,88.30000000000001,44.02,16.504967737017846,0.0,0
2023-02-19 02:00:00,12.974,64.87,44.02,17.497768543445762,0.0,0
2023-02-19 03:00:00,9.63,48.150000000000006,44.02,17.26923738906846,4.13,0
2023-02-19 04:00:00,1.3379999999999999,6.6899999999999995,4.13,1.7122663344234739,2.56,0
2023-02-19 05:00:00,2.0759999999999996,10.379999999999999,4.13,1.7707467351374675,3.69,0
2023-02-19 06:00:00,10.307999999999998,51.53999999999999,41.16,15.49256518462969,41.16,0
2023-02-19 07:00:00,13.707999999999998,68.53999999999999,41.16,14.70255678445079,17.0,1
2023-02-19 08:00:00,15.572,77.86,41.16,13.9411755601886,13.45,1
2023-02-19 09:00:00,23.648,118.24,42.94,15.654828520300052,42.94,1
2023-02-19 10:00:00,22.91,114.55,42.94,16.634609703867415,0.0,0
2023-02-19 11:00:00,14.678,73.39,42.94,15.725951036423838,0.0,0
2023-02-19 12:00:00,11.278,56.39,42.94,16.666011400452117,0.0,0
2023-02-19 13:00:00,8.588,42.94,42.94,17.176000000000002,0.0,0
2023-02-19 14:00:00,0.736,3.68,3.68,1.472,3.68,0
2023-02-19 15:00:00,3.882,19.41,15.73,6.093039963761932,15.73,0
2023-02-19 16:00:00,9.43,47.15,27.74,10.82458682814268,27.74,0
2023-02-19 17:00:00,15.895999999999997,79.47999999999999,32.33,12.745961870333678,32.33,1
2023-02-19 18:00:00,25.832,129.16,49.68,15.539324824457463,49.68,1
2023-02-19 19:00:00,25.095999999999997,125.47999999999999,49.68,16.62062405567252,0.0,1
2023-02-19 20:00:00,21.95,109.75,49.68,19.358855338061698,0.0,0
2023-02-19 21:00:00,16.401999999999997,82.00999999999999,49.68,20.824040338032386,0.0,0
2023-02-19 22:00:00,9.936,49.68,49.68,19.872,0.0,0
2023-02-19 23:00:00,0.8140000000000001,4.07,4.07,1.6280000000000001,4.07,0
2023-02-20 00:00:00,1.668,8.34,4.27,2.0438532236929343,4.27,0
2023-02-20 01:00:00,2.126,10.629999999999999,4.27,1.8677537310898351,2.29,0
2023-02-20 02:00:00,2.126,10.629999999999999,4.27,1.8677537310898351,0.0,1
2023-02-20 03:00:00,2.126,10.629999999999999,4.27,1.8677537310898351,0.0,0
2023-02-20 04:00:00,1.5899999999999999,7.949999999999999,4.27,1.5980362949570324,1.39,0
2023-02-20 05:00:00,1.436,7.18,3.5,1.3502384974514687,3.5,0
2023-02-20 06:00:00,0.978,4.89,3.5,1.3711075814829412,0.0,0
2023-02-20 07:00:00,0.978,4.89,3.5,1.3711075814829412,0.0,0
2023-02-20 08:00:00,0.978,4.89,3.5,1.3711075814829412,0.0,0
2023-02-20 09:00:00,0.7,3.5,3.5,1.4,0.0,0
2023-02-20 10:00:00,0.0,0.0,0.0,0.0,0.0,0
2023-02-20 11:00:00,0.0,0.0,0.0,0.0,0.0,0
2023-02-20 12:00:00,0.27799999999999997,1.39,1.39,0.5559999999999999,1.39,0
2023-02-20 13:00:00,3.7880000000000003,18.94,17.55,6.902026948657909,17.55,0
2023-02-20 14:00:00,9.22,46.1,27.16,11.158478390891833,27.16,0
2023-02-20 15:00:00,11.624,58.120000000000005,27.16,10.163598968869247,12.02,0
2023-02-20 16:00:00,20.266000000000002,101.33000000000001,43.21,14.181896347103939,43.21,1
2023-02-20 17:00:00,27.322000000000003,136.61,43.21,11.571370532482312,36.67,1
2023-02-20 18:00:00,28.018,140.09,43.21,11.055842618272024,21.03,1
2023-02-20 19:00:00,31.598000000000003,157.99,45.06,12.936536476197947,45.06,1
2023-02-20 20:00:00,29.194,145.97,45.06,16.870147124432556,0.0,1
2023-02-20 21:00:00,20.552,102.76,45.06,18.46851309661934,0.0,0
2023-02-20 22:00:00,13.218,66.09,45.06,17.883438595527426,0.0,0
2023-02-20 23:00:00,9.012,45.06,45.06,18.024,0.0,0
2023-02-21 00:00:00,0.0,0.0,0.0,0.0,0.0,1
2023-02-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0
2023-02-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0
2023-02-21 03:00:00,0.0,0.0,0.0,0.0,0.0,0
2023-02-21 04:00:00,0.718,3.59,3.59,1.436,3.59,0
2023-02-21 05:00:00,1.15,5.75,3.59,1.4792700902810143,2.16,0
2023-02-21 06:00:00,1.15,5.75,3.59,1.4792700902810143,0.0,0
2023-02-21 07:00:00,1.516,7.58,3.59,1.3719562675245884,1.83,0
2023-02-21 08:00:00,2.298,11.49,3.91,1.3990482479171331,3.91,0
2023-02-21 09:00:00,1.58,7.9,3.91,1.471094830389938,0.0,0
2023-02-21 10:00:00,1.984,9.92,4.18,1.8126290298900103,4.18,0
2023-02-21 11:00:00,1.984,9.92,4.18,1.8126290298900103,0.0,0
2023-02-21 12:00:00,1.6179999999999999,8.09,4.18,1.9834757371846017,0.0,0
2023-02-21 13:00:00,1.472,7.359999999999999,4.18,1.8303486006769312,3.18,0
2023-02-21 14:00:00,1.8820000000000001,9.41,4.18,1.6779558993012895,2.05,0
2023-02-21 15:00:00,1.046,5.23,3.18,1.329986466096554,0.0,0
2023-02-21 16:00:00,1.182,5.91,3.18,1.2483332888295497,0.68,0
2023-02-21 17:00:00,1.8980000000000001,9.49,3.58,1.3843178825688847,3.58,0
2023-02-21 18:00:00,1.6440000000000001,8.22,3.58,1.2341572023044713,1.91,0
2023-02-21 19:00:00,10.478,52.39,46.22,17.91241401933307,46.22,0
2023-02-21 20:00:00,16.732,83.66,46.22,18.607681639581003,31.27,1
2023-02-21 21:00:00,23.988,119.94,46.22,17.997147996279853,36.96,1
2023-02-21 22:00:00,25.879999999999995,129.39999999999998,46.22,16.155250539685234,13.04,1
2023-02-21 23:00:00,31.339999999999996,156.7,46.22,10.885132980354442,29.21,1
2023-02-22 00:00:00,30.098000000000003,150.49,40.01,9.364531808905344,40.01,1
